condition,factor,task_id,init_state_id,query_idx,rollout_seed,candidate_idx,candidate_seed,candidate_value_parallel,terminal_success_bool_parallel,terminal_failure_type_parallel,candidate_action_first_d0_parallel,candidate_action_first_d1_parallel,candidate_action_first_d2_parallel,candidate_action_first_d3_parallel,candidate_action_first_d4_parallel,candidate_action_first_d5_parallel,candidate_action_first_d6_parallel,candidate_action_last_d0_parallel,candidate_action_last_d1_parallel,candidate_action_last_d2_parallel,candidate_action_last_d3_parallel,candidate_action_last_d4_parallel,candidate_action_last_d5_parallel,candidate_action_last_d6_parallel,candidate_action_mean_d0_parallel,candidate_action_mean_d1_parallel,candidate_action_mean_d2_parallel,candidate_action_mean_d3_parallel,candidate_action_mean_d4_parallel,candidate_action_mean_d5_parallel,candidate_action_mean_d6_parallel,candidate_action_std_d0_parallel,candidate_action_std_d1_parallel,candidate_action_std_d2_parallel,candidate_action_std_d3_parallel,candidate_action_std_d4_parallel,candidate_action_std_d5_parallel,candidate_action_std_d6_parallel,future_proprio_l2_autoregressive_vs_parallel_parallel,future_proprio_rmse_autoregressive_vs_parallel_parallel,candidate_value_autoregressive,terminal_success_bool_autoregressive,terminal_failure_type_autoregressive,candidate_action_first_d0_autoregressive,candidate_action_first_d1_autoregressive,candidate_action_first_d2_autoregressive,candidate_action_first_d3_autoregressive,candidate_action_first_d4_autoregressive,candidate_action_first_d5_autoregressive,candidate_action_first_d6_autoregressive,candidate_action_last_d0_autoregressive,candidate_action_last_d1_autoregressive,candidate_action_last_d2_autoregressive,candidate_action_last_d3_autoregressive,candidate_action_last_d4_autoregressive,candidate_action_last_d5_autoregressive,candidate_action_last_d6_autoregressive,candidate_action_mean_d0_autoregressive,candidate_action_mean_d1_autoregressive,candidate_action_mean_d2_autoregressive,candidate_action_mean_d3_autoregressive,candidate_action_mean_d4_autoregressive,candidate_action_mean_d5_autoregressive,candidate_action_mean_d6_autoregressive,candidate_action_std_d0_autoregressive,candidate_action_std_d1_autoregressive,candidate_action_std_d2_autoregressive,candidate_action_std_d3_autoregressive,candidate_action_std_d4_autoregressive,candidate_action_std_d5_autoregressive,candidate_action_std_d6_autoregressive,future_proprio_l2_autoregressive_vs_parallel_autoregressive,future_proprio_rmse_autoregressive_vs_parallel_autoregressive,_merge,action_abs_diff__candidate_action_first_d0,action_abs_diff__candidate_action_first_d1,action_abs_diff__candidate_action_first_d2,action_abs_diff__candidate_action_first_d3,action_abs_diff__candidate_action_first_d4,action_abs_diff__candidate_action_first_d5,action_abs_diff__candidate_action_first_d6,action_abs_diff__candidate_action_last_d0,action_abs_diff__candidate_action_last_d1,action_abs_diff__candidate_action_last_d2,action_abs_diff__candidate_action_last_d3,action_abs_diff__candidate_action_last_d4,action_abs_diff__candidate_action_last_d5,action_abs_diff__candidate_action_last_d6,action_abs_diff__candidate_action_mean_d0,action_abs_diff__candidate_action_mean_d1,action_abs_diff__candidate_action_mean_d2,action_abs_diff__candidate_action_mean_d3,action_abs_diff__candidate_action_mean_d4,action_abs_diff__candidate_action_mean_d5,action_abs_diff__candidate_action_mean_d6,action_abs_diff__candidate_action_std_d0,action_abs_diff__candidate_action_std_d1,action_abs_diff__candidate_action_std_d2,action_abs_diff__candidate_action_std_d3,action_abs_diff__candidate_action_std_d4,action_abs_diff__candidate_action_std_d5,action_abs_diff__candidate_action_std_d6,action_signature_max_abs,action_signature_mean_abs,terminal_outcome_agrees,value_delta_autoregressive_minus_parallel,future_proprio_l2_autoregressive_vs_parallel,future_proprio_rmse_autoregressive_vs_parallel
Object,Object,0,6,0,5100097,2,5100099,0.2472701370716095,True,success,0.01922495663166046,-0.004514157772064209,0.004709288477897644,-0.0029030821591229383,0.0279160737991333,0.002411322109935554,-0.9996187090873718,0.3816194459795952,-0.8455927670001984,0.004411563277244568,0.018669257023462116,0.036705225706100464,-0.029904063040383733,-1.0010435581207275,0.3042128775268793,-0.5320954055059701,0.05059940507635474,0.005107863233263621,0.048775769770145416,-0.011617577704520876,-1.0001538954675198,0.14896949041617938,0.3080169215613797,0.03850345188068111,0.008543566577688,0.008612482708426314,0.013910132792732696,0.0019774740935750777,0.012876080583021582,0.004292026861007194,0.24347814917564392,True,success,0.01922495663166046,-0.004514157772064209,0.004709288477897644,-0.0029030821591229383,0.0279160737991333,0.002411322109935554,-0.9996187090873718,0.3816194459795952,-0.8455927670001984,0.004411563277244568,0.018669257023462116,0.036705225706100464,-0.029904063040383733,-1.0010435581207275,0.3042128775268793,-0.5320954055059701,0.05059940507635474,0.005107863233263621,0.048775769770145416,-0.011617577704520876,-1.0001538954675198,0.14896949041617938,0.3080169215613797,0.03850345188068111,0.008543566577688,0.008612482708426314,0.013910132792732696,0.0019774740935750777,0.012876080583021582,0.004292026861007194,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.003791987895965576,0.012876080583021582,0.004292026861007194
Object,Object,0,6,0,5100097,3,5100100,0.24642589688301086,True,success,0.02492230385541916,-0.005652755498886108,0.006244629621505737,-0.0031970519868700364,0.030548036098480225,0.0035483938409370808,-1.003204584121704,0.3939213976264,-0.8351288549602032,0.004288405179977417,0.017523749898573193,0.04276938736438751,-0.030740678509964425,-1.0017836093902588,0.31040187226608396,-0.5252724594902247,0.0507279415614903,0.004756920398895748,0.050064850598573685,-0.011746103890705406,-1.0009704940021038,0.14983405270478506,0.30753617159946545,0.03882751782143972,0.008236203310723392,0.00777654929886194,0.014202674734661124,0.001717711408754968,0.01207400850682537,0.004024669502275124,0.24273768067359924,True,success,0.02492230385541916,-0.005652755498886108,0.006244629621505737,-0.0031970519868700364,0.030548036098480225,0.0035483938409370808,-1.003204584121704,0.3939213976264,-0.8351288549602032,0.004288405179977417,0.017523749898573193,0.04276938736438751,-0.030740678509964425,-1.0017836093902588,0.31040187226608396,-0.5252724594902247,0.0507279415614903,0.004756920398895748,0.050064850598573685,-0.011746103890705406,-1.0009704940021038,0.14983405270478506,0.30753617159946545,0.03882751782143972,0.008236203310723392,0.00777654929886194,0.014202674734661124,0.001717711408754968,0.01207400850682537,0.004024669502275124,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.003688216209411621,0.01207400850682537,0.004024669502275124
Object,Object,0,6,0,5100097,4,5100101,0.24782925844192505,True,success,0.023568011820316315,-0.01353532075881958,0.008215382695198059,-0.0030490333208792464,0.02968248724937439,0.0006729412723345263,-1.0037963390350342,0.3762473165988922,-0.8566319569945335,0.005298927426338196,0.02106093860331182,0.034802332520484924,-0.030975588289187783,-1.0032135248184204,0.30338978162035346,-0.537138597574085,0.05025140242651105,0.0050009933904883175,0.047614412382245064,-0.011691467592929161,-1.0011247135698795,0.14104484787098273,0.30630237627805745,0.037600231214900304,0.00919788240050257,0.008466095947418019,0.013530192760620893,0.0017521521457411135,0.012035699686200302,0.004011899895400101,0.24474650621414185,True,success,0.023568011820316315,-0.01353532075881958,0.008215382695198059,-0.0030490333208792464,0.02968248724937439,0.0006729412723345263,-1.0037963390350342,0.3762473165988922,-0.8566319569945335,0.005298927426338196,0.02106093860331182,0.034802332520484924,-0.030975588289187783,-1.0032135248184204,0.30338978162035346,-0.537138597574085,0.05025140242651105,0.0050009933904883175,0.047614412382245064,-0.011691467592929161,-1.0011247135698795,0.14104484787098273,0.30630237627805745,0.037600231214900304,0.00919788240050257,0.008466095947418019,0.013530192760620893,0.0017521521457411135,0.012035699686200302,0.004011899895400101,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.003082752227783203,0.012035699686200302,0.004011899895400101
Object,Object,0,6,0,5100097,5,5100102,0.24554336071014404,True,success,0.019815489649772644,-0.003075152635574341,0.005477629601955414,-0.002258459953908165,0.03310436010360718,0.00222038906296973,-1.0011036396026611,0.3947294130921364,-0.8391921781003475,0.004551596939563751,0.017859362554972336,0.036432042717933655,-0.02955980630615329,-1.0005435943603516,0.3050017752684653,-0.5217349261511117,0.04963841987773776,0.004908971155556219,0.04988566506654024,-0.012043931407703656,-1.0004661418497562,0.1487660601051473,0.31125554976274195,0.037482874772914655,0.00814165214827586,0.007780460432734527,0.01378480306485669,0.0017177279799863894,0.013399303420028052,0.0044664344733426845,0.2427731454372406,True,success,0.019815489649772644,-0.003075152635574341,0.005477629601955414,-0.002258459953908165,0.03310436010360718,0.00222038906296973,-1.0011036396026611,0.3947294130921364,-0.8391921781003475,0.004551596939563751,0.017859362554972336,0.036432042717933655,-0.02955980630615329,-1.0005435943603516,0.3050017752684653,-0.5217349261511117,0.04963841987773776,0.004908971155556219,0.04988566506654024,-0.012043931407703656,-1.0004661418497562,0.1487660601051473,0.31125554976274195,0.037482874772914655,0.00814165214827586,0.007780460432734527,0.01378480306485669,0.0017177279799863894,0.013399303420028052,0.0044664344733426845,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.0027702152729034424,0.013399303420028052,0.0044664344733426845
Object,Object,0,6,0,5100097,6,5100103,0.2489050328731537,True,success,0.015501491725444794,-0.014401283115148544,0.007378086447715759,-0.00241778585544683,0.034233614802360535,0.0012579463800008739,-1.0013797283172607,0.39120085537433624,-0.8280074223876,0.00395558774471283,0.019803402023310213,0.03108389675617218,-0.03002114337866857,-1.0019073486328125,0.30511317774653435,-0.5355869082268327,0.04699846962466836,0.005521466997959301,0.04724902845919132,-0.012200042197488603,-1.00050725415349,0.1462958078973102,0.2993053663685321,0.03477522688540434,0.008464643091901402,0.008580343489328474,0.01359516355458051,0.0016248175118170553,0.014020040899232276,0.004673346966410759,0.24520057439804077,True,success,0.015501491725444794,-0.014401283115148544,0.007378086447715759,-0.00241778585544683,0.034233614802360535,0.0012579463800008739,-1.0013797283172607,0.39120085537433624,-0.8280074223876,0.00395558774471283,0.019803402023310213,0.03108389675617218,-0.03002114337866857,-1.0019073486328125,0.30511317774653435,-0.5355869082268327,0.04699846962466836,0.005521466997959301,0.04724902845919132,-0.012200042197488603,-1.00050725415349,0.1462958078973102,0.2993053663685321,0.03477522688540434,0.008464643091901402,0.008580343489328474,0.01359516355458051,0.0016248175118170553,0.014020040899232276,0.004673346966410759,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.003704458475112915,0.014020040899232276,0.004673346966410759
Object,Object,0,6,0,5100097,7,5100104,0.24715468287467957,True,success,0.009101629257202148,-0.002759266644716263,0.0134330615401268,-0.003083851555907735,0.02643267810344696,0.0006629385486647266,-1.0025908946990967,0.39590924978256226,-0.8300222642719746,0.0024662911891937256,0.01675185725570305,0.03493282198905945,-0.02903655810255401,-1.001577615737915,0.30131253646686673,-0.5237600847613066,0.054273081477731466,0.005102823691692071,0.048647585324943066,-0.012011341311187529,-1.000501874834299,0.1515494369452492,0.3083094681765693,0.03803654221477614,0.0081694112852637,0.010124089036180273,0.013353618654659984,0.0018668157198940727,0.01185139606896027,0.00395046535632009,0.24247103929519653,True,success,0.009101629257202148,-0.002759266644716263,0.0134330615401268,-0.003083851555907735,0.02643267810344696,0.0006629385486647266,-1.0025908946990967,0.39590924978256226,-0.8300222642719746,0.0024662911891937256,0.01675185725570305,0.03493282198905945,-0.02903655810255401,-1.001577615737915,0.30131253646686673,-0.5237600847613066,0.054273081477731466,0.005102823691692071,0.048647585324943066,-0.012011341311187529,-1.000501874834299,0.1515494369452492,0.3083094681765693,0.03803654221477614,0.0081694112852637,0.010124089036180273,0.013353618654659984,0.0018668157198940727,0.01185139606896027,0.00395046535632009,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.004683643579483032,0.01185139606896027,0.00395046535632009
Object,Object,0,7,0,5100194,0,5100194,0.24806135892868042,False,timeout_no_goal,0.12102887034416199,-0.014326516538858414,0.028741993010044098,-0.00639482236369826,0.015022560954093933,-0.0020696557373938163,-0.9992702603340149,0.06568651646375656,-0.828559510409832,0.0057310983538627625,0.017435286332434075,0.018576622009277344,-0.00032662605685374047,-1.0035855770111084,0.10975820012390614,-0.5496108345687389,0.03863965510390699,0.003809582640057041,0.03141102846711874,8.420855274993144e-05,-1.0013750158250332,0.033737599326841984,0.25780287381251565,0.03242975183666238,0.008366970849860447,0.013616977858483151,0.0008084903835815327,0.0017851688307663055,0.011553249373995761,0.0038510831246652538,0.2507554292678833,False,timeout_no_goal,0.12102887034416199,-0.014326516538858414,0.028741993010044098,-0.00639482236369826,0.015022560954093933,-0.0020696557373938163,-0.9992702603340149,0.06568651646375656,-0.828559510409832,0.0057310983538627625,0.017435286332434075,0.018576622009277344,-0.00032662605685374047,-1.0035855770111084,0.10975820012390614,-0.5496108345687389,0.03863965510390699,0.003809582640057041,0.03141102846711874,8.420855274993144e-05,-1.0013750158250332,0.033737599326841984,0.25780287381251565,0.03242975183666238,0.008366970849860447,0.013616977858483151,0.0008084903835815327,0.0017851688307663055,0.011553249373995761,0.0038510831246652538,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.002694070339202881,0.011553249373995761,0.0038510831246652538
Object,Object,0,7,0,5100194,1,5100195,0.24808761477470398,False,timeout_no_goal,0.09240489453077316,-0.00539654865860939,0.01568622887134552,-0.008259601404215111,0.007248088717460632,-0.001493551731847731,-1.002297282218933,0.08102495223283768,-0.8310429565608501,0.006149299442768097,0.015160885302522686,0.016814008355140686,-0.00030556305282658514,-1.003938913345337,0.1080483477562666,-0.537757946876809,0.04032428842037916,0.002119441382549936,0.03140752762556076,9.592154387538798e-05,-1.0025926269590855,0.023610643443099284,0.26647688555671417,0.03227588647097473,0.00782640074782825,0.014735210408121912,0.0008141770945786973,0.0019244571526529763,0.012890989247672121,0.004296996415890707,0.2484915554523468,False,timeout_no_goal,0.09240489453077316,-0.00539654865860939,0.01568622887134552,-0.008259601404215111,0.007248088717460632,-0.001493551731847731,-1.002297282218933,0.08102495223283768,-0.8310429565608501,0.006149299442768097,0.015160885302522686,0.016814008355140686,-0.00030556305282658514,-1.003938913345337,0.1080483477562666,-0.537757946876809,0.04032428842037916,0.002119441382549936,0.03140752762556076,9.592154387538798e-05,-1.0025926269590855,0.023610643443099284,0.26647688555671417,0.03227588647097473,0.00782640074782825,0.014735210408121912,0.0008141770945786973,0.0019244571526529763,0.012890989247672121,0.004296996415890707,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.00040394067764282227,0.012890989247672121,0.004296996415890707
Object,Object,0,7,0,5100194,2,5100196,0.2493927776813507,False,timeout_no_goal,0.11963602155447006,-0.02423767000436783,0.018170736730098724,-0.007483518863383054,0.014343157410621643,-0.0017918708474624623,-0.9998528957366943,0.06258487701416016,-0.8284838497638702,0.007244870066642761,0.01841605179247985,0.019005820155143738,-0.0004891372678414996,-1.0034878253936768,0.10867004049941897,-0.5531895474996418,0.037994664162397385,0.0036887903061009752,0.03586896322667599,-0.00041441978624412457,-1.0018224529922009,0.0328240157096018,0.2562023514538669,0.030450124202560307,0.008297994552060617,0.015936868847355665,0.0006513421434545104,0.0016562247381191838,0.010583501766403151,0.0035278339221343842,0.24958154559135437,False,timeout_no_goal,0.11963602155447006,-0.02423767000436783,0.018170736730098724,-0.007483518863383054,0.014343157410621643,-0.0017918708474624623,-0.9998528957366943,0.06258487701416016,-0.8284838497638702,0.007244870066642761,0.01841605179247985,0.019005820155143738,-0.0004891372678414996,-1.0034878253936768,0.10867004049941897,-0.5531895474996418,0.037994664162397385,0.0036887903061009752,0.03586896322667599,-0.00041441978624412457,-1.0018224529922009,0.0328240157096018,0.2562023514538669,0.030450124202560307,0.008297994552060617,0.015936868847355665,0.0006513421434545104,0.0016562247381191838,0.010583501766403151,0.0035278339221343842,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0001887679100036621,0.010583501766403151,0.0035278339221343842
Object,Object,0,7,0,5100194,3,5100197,0.24940362572669983,False,timeout_no_goal,0.10985221713781357,-0.010003466159105301,0.021636374294757843,-0.007179559147918901,0.013880297541618347,-0.002025656972705292,-1.0027861595153809,0.07230810821056366,-0.8244477957487106,0.005672872066497803,0.017295043677944655,0.02242693305015564,0.0004182684025124672,-1.0046141147613525,0.11637633433565497,-0.5407570442184806,0.040992116555571556,0.0031664870488649632,0.03873106464743614,-5.4732088158537806e-05,-1.0033067613840103,0.031169338343210957,0.25983348175051635,0.03335027436851154,0.008541830414507692,0.015661057793138495,0.0008116076902729971,0.0014652280847075594,0.015130569557554204,0.005043523185851401,0.25049397349357605,False,timeout_no_goal,0.10985221713781357,-0.010003466159105301,0.021636374294757843,-0.007179559147918901,0.013880297541618347,-0.002025656972705292,-1.0027861595153809,0.07230810821056366,-0.8244477957487106,0.005672872066497803,0.017295043677944655,0.02242693305015564,0.0004182684025124672,-1.0046141147613525,0.11637633433565497,-0.5407570442184806,0.040992116555571556,0.0031664870488649632,0.03873106464743614,-5.4732088158537806e-05,-1.0033067613840103,0.031169338343210957,0.25983348175051635,0.03335027436851154,0.008541830414507692,0.015661057793138495,0.0008116076902729971,0.0014652280847075594,0.015130569557554204,0.005043523185851401,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0010903477668762207,0.015130569557554204,0.005043523185851401
Object,Object,0,7,0,5100194,4,5100198,0.24756240844726562,False,timeout_no_goal,0.1047293096780777,-0.0021709688007831573,0.0204399973154068,-0.006224719825043579,0.013085335493087769,-0.0018044513655581795,-1.0002353191375732,0.08063782006502151,-0.8131685480475426,0.006498992443084717,0.014761856985267663,0.024065673351287842,-0.000934126276561642,-1.0049140453338623,0.11782300192862749,-0.5298734502866864,0.04131585359573364,0.0023214610178244333,0.03701629489660263,-0.0005803515321431973,-1.0021457746624947,0.02920013651268726,0.26107539337423735,0.03257654612728359,0.007837881017062603,0.013022707568956167,0.0007222322944067465,0.001812643055298231,0.018287707510250384,0.006095902503416795,0.25077080726623535,False,timeout_no_goal,0.1047293096780777,-0.0021709688007831573,0.0204399973154068,-0.006224719825043579,0.013085335493087769,-0.0018044513655581795,-1.0002353191375732,0.08063782006502151,-0.8131685480475426,0.006498992443084717,0.014761856985267663,0.024065673351287842,-0.000934126276561642,-1.0049140453338623,0.11782300192862749,-0.5298734502866864,0.04131585359573364,0.0023214610178244333,0.03701629489660263,-0.0005803515321431973,-1.0021457746624947,0.02920013651268726,0.26107539337423735,0.03257654612728359,0.007837881017062603,0.013022707568956167,0.0007222322944067465,0.001812643055298231,0.018287707510250384,0.006095902503416795,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0032083988189697266,0.018287707510250384,0.006095902503416795
Object,Object,0,7,0,5100194,5,5100199,0.2487686276435852,False,timeout_no_goal,0.11880867183208466,-0.005861576646566391,0.0241166353225708,-0.008070232653534681,0.011651784181594849,-0.00224113414779481,-1.0022863149642944,0.08194137364625931,-0.8312570862472057,0.0067602843046188354,0.016218313087723146,0.01831609010696411,-0.00019383659527250074,-1.0042452812194824,0.11633373331278563,-0.543981489026919,0.039767478592693806,0.0024251552747263094,0.0351940356194973,-0.00021946444359555173,-1.0029451251029968,0.02994166575213271,0.26307663862947805,0.03042475464603352,0.008313093086515325,0.015704726361722345,0.0008461927438231635,0.0014936368084512615,0.01334369643149699,0.004447898810498997,0.25004100799560547,False,timeout_no_goal,0.11880867183208466,-0.005861576646566391,0.0241166353225708,-0.008070232653534681,0.011651784181594849,-0.00224113414779481,-1.0022863149642944,0.08194137364625931,-0.8312570862472057,0.0067602843046188354,0.016218313087723146,0.01831609010696411,-0.00019383659527250074,-1.0042452812194824,0.11633373331278563,-0.543981489026919,0.039767478592693806,0.0024251552747263094,0.0351940356194973,-0.00021946444359555173,-1.0029451251029968,0.02994166575213271,0.26307663862947805,0.03042475464603352,0.008313093086515325,0.015704726361722345,0.0008461927438231635,0.0014936368084512615,0.01334369643149699,0.004447898810498997,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0012723803520202637,0.01334369643149699,0.004447898810498997
Object,Object,0,7,0,5100194,6,5100200,0.24865800142288208,False,timeout_no_goal,0.1132429763674736,-0.011962652206420898,0.023476816713809967,-0.009994511904410253,0.011151954531669617,-0.0019093918343671135,-1.001906156539917,0.07365088909864426,-0.8344676345586777,0.005968697369098663,0.018024890969214447,0.015396416187286377,0.0002896871352504604,-1.0047688484191895,0.1137498370371759,-0.54377326159738,0.04163754405453801,0.0030246102884291526,0.031764633022248745,1.9017343502181205e-05,-1.0023988261818886,0.030024522586664108,0.2616312930084416,0.03346171027684779,0.009178529651274228,0.015914385278686972,0.0008530827834002631,0.0013513519754056195,0.013170462299381923,0.004390154099793974,0.24963292479515076,False,timeout_no_goal,0.1132429763674736,-0.011962652206420898,0.023476816713809967,-0.009994511904410253,0.011151954531669617,-0.0019093918343671135,-1.001906156539917,0.07365088909864426,-0.8344676345586777,0.005968697369098663,0.018024890969214447,0.015396416187286377,0.0002896871352504604,-1.0047688484191895,0.1137498370371759,-0.54377326159738,0.04163754405453801,0.0030246102884291526,0.031764633022248745,1.9017343502181205e-05,-1.0023988261818886,0.030024522586664108,0.2616312930084416,0.03346171027684779,0.009178529651274228,0.015914385278686972,0.0008530827834002631,0.0013513519754056195,0.013170462299381923,0.004390154099793974,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0009749233722686768,0.013170462299381923,0.004390154099793974
Object,Object,0,7,0,5100194,7,5100201,0.2475186586380005,False,wrong_object_interaction_candidate,0.10516505688428879,-0.01491151750087738,0.018906444311141968,-0.005414788763558498,0.01350085437297821,-0.0015699381700926551,-1.000816822052002,0.07737144827842712,-0.8239675126969814,0.004833675920963287,0.017631863903188716,0.01715974509716034,-0.00034693995822721035,-1.0033572912216187,0.1137157017365098,-0.5394394230097532,0.03929932834580541,0.0032865955512213496,0.03406514972448349,-0.00017440123708478694,-1.0022021308541298,0.025643878659594325,0.2590516204205987,0.03175750649073563,0.007773139710921326,0.014457488220067276,0.0006976160113044924,0.0015694207657620293,0.016357479414785027,0.005452493138261676,0.25035005807876587,False,wrong_object_interaction_candidate,0.10516505688428879,-0.01491151750087738,0.018906444311141968,-0.005414788763558498,0.01350085437297821,-0.0015699381700926551,-1.000816822052002,0.07737144827842712,-0.8239675126969814,0.004833675920963287,0.017631863903188716,0.01715974509716034,-0.00034693995822721035,-1.0033572912216187,0.1137157017365098,-0.5394394230097532,0.03929932834580541,0.0032865955512213496,0.03406514972448349,-0.00017440123708478694,-1.0022021308541298,0.025643878659594325,0.2590516204205987,0.03175750649073563,0.007773139710921326,0.014457488220067276,0.0006976160113044924,0.0015694207657620293,0.016357479414785027,0.005452493138261676,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.002831399440765381,0.016357479414785027,0.005452493138261676
Object,Object,0,8,0,5100291,0,5100291,0.24858295917510986,False,target_drop_candidate,0.02321060746908188,-0.0034374743700027466,0.009154602885246277,-0.003943732055978089,0.03756125271320343,-0.00019553309245878836,-1.0021079778671265,0.3388303890824318,-0.8191384747624397,0.003906413912773132,0.011780095059698681,0.03491887450218201,-0.029628327166534518,-1.0017480850219727,0.2937765000388026,-0.5069737939629704,0.04662416875362396,0.0026100859811954424,0.048676938749849796,-0.012907409918769819,-1.0008426941931248,0.1295246788093979,0.30481016566177777,0.03646463508939997,0.0076959085097089795,0.007733736034282344,0.013181654545252568,0.0015466016746398545,0.013701099934091656,0.004567033311363886,0.247314453125,False,target_drop_candidate,0.02321060746908188,-0.0034374743700027466,0.009154602885246277,-0.003943732055978089,0.03756125271320343,-0.00019553309245878836,-1.0021079778671265,0.3388303890824318,-0.8191384747624397,0.003906413912773132,0.011780095059698681,0.03491887450218201,-0.029628327166534518,-1.0017480850219727,0.2937765000388026,-0.5069737939629704,0.04662416875362396,0.0026100859811954424,0.048676938749849796,-0.012907409918769819,-1.0008426941931248,0.1295246788093979,0.30481016566177777,0.03646463508939997,0.0076959085097089795,0.007733736034282344,0.013181654545252568,0.0015466016746398545,0.013701099934091656,0.004567033311363886,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.0012685060501098633,0.013701099934091656,0.004567033311363886
